Country,CountryCode,1-Jan-20,2-Jan-20,3-Jan-20,4-Jan-20,5-Jan-20,6-Jan-20,7-Jan-20,8-Jan-20,9-Jan-20,10-Jan-20,11-Jan-20,12-Jan-20,13-Jan-20,14-Jan-20,15-Jan-20,16-Jan-20,17-Jan-20,18-Jan-20,19-Jan-20,20-Jan-20,21-Jan-20,22-Jan-20,23-Jan-20,24-Jan-20,25-Jan-20,26-Jan-20,27-Jan-20,28-Jan-20,29-Jan-20,30-Jan-20,31-Jan-20,1-Feb-20,2-Feb-20,3-Feb-20,4-Feb-20,5-Feb-20,6-Feb-20,7-Feb-20,8-Feb-20,9-Feb-20,10-Feb-20,11-Feb-20,12-Feb-20,13-Feb-20,14-Feb-20,15-Feb-20,16-Feb-20,17-Feb-20,18-Feb-20,19-Feb-20,20-Feb-20,21-Feb-20,22-Feb-20,23-Feb-20,24-Feb-20,25-Feb-20,26-Feb-20,27-Feb-20,28-Feb-20,29-Feb-20,1-Mar-20,2-Mar-20,3-Mar-20,4-Mar-20,5-Mar-20,6-Mar-20,7-Mar-20,8-Mar-20,9-Mar-20,10-Mar-20,11-Mar-20,12-Mar-20,13-Mar-20,14-Mar-20,15-Mar-20,16-Mar-20,17-Mar-20,18-Mar-20,19-Mar-20,20-Mar-20,21-Mar-20,22-Mar-20,23-Mar-20,24-Mar-20,25-Mar-20,26-Mar-20,27-Mar-20,28-Mar-20,29-Mar-20,30-Mar-20,31-Mar-20,1-Apr-20,2-Apr-20,3-Apr-20,4-Apr-20,5-Apr-20,6-Apr-20,7-Apr-20,8-Apr-20,9-Apr-20,10-Apr-20,11-Apr-20,12-Apr-20,13-Apr-20,14-Apr-20,15-Apr-20,16-Apr-20,17-Apr-20,18-Apr-20,19-Apr-20,20-Apr-20,21-Apr-20,SUM_SevIndex,Days_Not_0,Avg_LockdownSeverity
Philippines,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,30.95000076,30.95000076,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,38.09999847,38.09999847,38.09999847,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,52.38000107,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3997.549972,75,53.30066629
Papua New Guinea,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,19.04999924,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,42.86000061,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,90.48000336,90.48000336,90.48000336,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2985.649974,72,41.46736074
Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,19.04999924,33.33000183,33.33000183,57.13999939,71.43000031,71.43000031,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,.,.,3807.029917,88,43.2617036
Puerto Rico,PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,33.33000183,47.61999893,61.90000153,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2090.439932,32,65.32624787
Portugal,PRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,28.56999969,28.56999969,38.09999847,52.38000107,52.38000107,52.38000107,61.90000153,61.90000153,61.90000153,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,95.23999786,95.23999786,95.23999786,95.23999786,100,100,100,.,.,.,.,.,3557.259941,82,43.38121879
Paraguay,PRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,42.86000061,42.86000061,42.86000061,57.13999939,57.13999939,57.13999939,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,80.94999695,80.94999695,80.94999695,80.94999695,.,.,.,.,.,3914.499932,85,46.05294038
Palestine,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,64.29000092,64.29000092,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,73.80999756,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,54.75999832,.,.,.,.,2999.999908,44,68.1818161
Qatar,QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,57.13999939,66.66999817,66.66999817,66.66999817,66.66999817,80.94999695,80.94999695,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,.,.,.,.,.,.,4695.32995,85,55.23917588
Kosovo,RKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04999924,33.33000183,61.90000153,61.90000153,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,.,3485.780094,41,85.01902669
Romania,ROU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,4.760000229,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,9.520000458,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,38.09999847,38.09999847,38.09999847,52.38000107,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,80.94999695,80.94999695,85.70999908,85.70999908,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,95.23999786,85.70999908,95.23999786,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,.,.,.,.,.,.,.,.,3223.729958,78,41.32987125
Russia,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,52.38000107,57.13999939,57.13999939,61.90000153,61.90000153,66.66999817,66.66999817,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,.,.,.,.,.,.,.,.,.,.,.,.,2685.799998,71,37.82816899
Rwanda,RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,7.139999866,11.89999962,11.89999962,11.89999962,11.89999962,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,52.38000107,52.38000107,66.66999817,66.66999817,66.66999817,66.66999817,76.19000244,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,.,.,.,.,.,4114.339965,87,47.29126397
Saudi Arabia,SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,23.80999947,33.33000183,47.61999893,47.61999893,47.61999893,47.61999893,47.61999893,76.19000244,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,.,.,.,.,.,4047.789956,78,51.89474303
Sudan,SDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,0,0,0,0,0,0,0,0,0,0,14.28999996,52.38000107,52.38000107,66.66999817,66.66999817,66.66999817,66.66999817,66.66999817,66.66999817,66.66999817,80.94999695,80.94999695,80.94999695,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,95.23999786,.,.,.,.,.,2966.739933,38,78.0721035
Singapore,SGP,0,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,19.04999924,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,33.33000183,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,47.61999893,61.90000153,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,80.94999695,4161.87999,111,37.49441432
Sierra Leone,SLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,28.56999969,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,57.13999939,57.13999939,71.43000031,71.43000031,71.43000031,100,100,100,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,.,.,.,.,.,1828.559997,28,65.30571416
El Salvador,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,14.28999996,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,28.56999969,47.61999893,61.90000153,61.90000153,61.90000153,61.90000153,61.90000153,71.43000031,71.43000031,71.43000031,71.43000031,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,85.70999908,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,71.43000031,4442.759983,90,49.36399981
San Marino,SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80999947,23.80999947,38.09999847,38.09999847,38.09999847,38.09999847,38.09999847,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,42.86000061,76.19000244,76.19000244,76.19000244,76.19000244,76.19000244,76.19000244,76.19000244,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,90.48000336,.,4419.230137,58,76.19362305
